split,label,image_path
train,fried_calamari,Data-Pipeline\data\raw\food-101\images\fried_calamari\917513.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\3817438.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\1685230.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\2408934.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\3787847.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\2528507.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\797270.jpg
train,falafel,Data-Pipeline\data\raw\food-101\images\falafel\478888.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\1332865.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\2674802.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\3858881.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\2879174.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\2348229.jpg
train,onion_rings,Data-Pipeline\data\raw\food-101\images\onion_rings\2130484.jpg
train,sashimi,Data-Pipeline\data\raw\food-101\images\sashimi\479908.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\489152.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\2458781.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\2393729.jpg
train,chicken_quesadilla,Data-Pipeline\data\raw\food-101\images\chicken_quesadilla\3803459.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\391847.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\2360264.jpg
train,crab_cakes,Data-Pipeline\data\raw\food-101\images\crab_cakes\2506578.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\1316126.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\2284879.jpg
train,beef_tartare,Data-Pipeline\data\raw\food-101\images\beef_tartare\2895125.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\2139401.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\243085.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\258760.jpg
train,peking_duck,Data-Pipeline\data\raw\food-101\images\peking_duck\672021.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\981770.jpg
train,nachos,Data-Pipeline\data\raw\food-101\images\nachos\1943881.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\3270661.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\869160.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\3246252.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\1790131.jpg
train,churros,Data-Pipeline\data\raw\food-101\images\churros\706007.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\1931741.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\175072.jpg
train,spaghetti_bolognese,Data-Pipeline\data\raw\food-101\images\spaghetti_bolognese\2433939.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\2294128.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\2212653.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\2256095.jpg
train,pad_thai,Data-Pipeline\data\raw\food-101\images\pad_thai\3758525.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\211560.jpg
train,club_sandwich,Data-Pipeline\data\raw\food-101\images\club_sandwich\3362624.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\1595113.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\1270884.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\277065.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\302753.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\504131.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\3326466.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\2816718.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\271088.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\1914969.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2414627.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\3168551.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\3199701.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\1857228.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\1797701.jpg
train,pulled_pork_sandwich,Data-Pipeline\data\raw\food-101\images\pulled_pork_sandwich\2241336.jpg
train,deviled_eggs,Data-Pipeline\data\raw\food-101\images\deviled_eggs\3056757.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\1304601.jpg
train,tacos,Data-Pipeline\data\raw\food-101\images\tacos\3227222.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\3550332.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\1152316.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\3780161.jpg
train,gyoza,Data-Pipeline\data\raw\food-101\images\gyoza\3911194.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\1989219.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\272188.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\3772165.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\1453811.jpg
train,tuna_tartare,Data-Pipeline\data\raw\food-101\images\tuna_tartare\872104.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\720451.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\310423.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\28276.jpg
train,frozen_yogurt,Data-Pipeline\data\raw\food-101\images\frozen_yogurt\2127560.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\950399.jpg
train,pork_chop,Data-Pipeline\data\raw\food-101\images\pork_chop\2869995.jpg
train,eggs_benedict,Data-Pipeline\data\raw\food-101\images\eggs_benedict\2617930.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\3201887.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\1802514.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\3831745.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\510048.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\270687.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\296138.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\2267403.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\1432026.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\2108694.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\520228.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\1579120.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\2685801.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\1642022.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\3839375.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2886187.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\2194788.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2596315.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\1773254.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\691980.jpg
train,ceviche,Data-Pipeline\data\raw\food-101\images\ceviche\678538.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\1674292.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\1338130.jpg
train,donuts,Data-Pipeline\data\raw\food-101\images\donuts\935446.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\830007.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\3693054.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\517570.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\851006.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\367760.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\453376.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\766100.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\2299458.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\667677.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\1438216.jpg
train,samosa,Data-Pipeline\data\raw\food-101\images\samosa\3266782.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\1529012.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\1072043.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\1217709.jpg
train,lobster_roll_sandwich,Data-Pipeline\data\raw\food-101\images\lobster_roll_sandwich\707552.jpg
train,cannoli,Data-Pipeline\data\raw\food-101\images\cannoli\2567257.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\1416282.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\1262677.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\1965152.jpg
train,chocolate_cake,Data-Pipeline\data\raw\food-101\images\chocolate_cake\3118911.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\2173115.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\800956.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\188076.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\2855920.jpg
train,crab_cakes,Data-Pipeline\data\raw\food-101\images\crab_cakes\979785.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\2024973.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\2155666.jpg
train,spaghetti_carbonara,Data-Pipeline\data\raw\food-101\images\spaghetti_carbonara\1790186.jpg
train,bruschetta,Data-Pipeline\data\raw\food-101\images\bruschetta\594474.jpg
train,baby_back_ribs,Data-Pipeline\data\raw\food-101\images\baby_back_ribs\661995.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\1890757.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\1291001.jpg
train,grilled_salmon,Data-Pipeline\data\raw\food-101\images\grilled_salmon\2573509.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\2209015.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\1454759.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\706669.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\2400446.jpg
train,steak,Data-Pipeline\data\raw\food-101\images\steak\1068975.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\1976555.jpg
train,huevos_rancheros,Data-Pipeline\data\raw\food-101\images\huevos_rancheros\897916.jpg
train,shrimp_and_grits,Data-Pipeline\data\raw\food-101\images\shrimp_and_grits\3195523.jpg
train,fish_and_chips,Data-Pipeline\data\raw\food-101\images\fish_and_chips\2595440.jpg
train,red_velvet_cake,Data-Pipeline\data\raw\food-101\images\red_velvet_cake\3160950.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\1002929.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\329972.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\3557886.jpg
train,pho,Data-Pipeline\data\raw\food-101\images\pho\1391686.jpg
train,clam_chowder,Data-Pipeline\data\raw\food-101\images\clam_chowder\3471699.jpg
train,cheese_plate,Data-Pipeline\data\raw\food-101\images\cheese_plate\3520078.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\2531057.jpg
train,chocolate_mousse,Data-Pipeline\data\raw\food-101\images\chocolate_mousse\3221713.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\660608.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\3448136.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\3287467.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\2264566.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\102612.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\858864.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\1350113.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\2483611.jpg
train,waffles,Data-Pipeline\data\raw\food-101\images\waffles\902643.jpg
train,french_fries,Data-Pipeline\data\raw\food-101\images\french_fries\3762377.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\2739489.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\91220.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\1617789.jpg
train,beef_carpaccio,Data-Pipeline\data\raw\food-101\images\beef_carpaccio\459624.jpg
train,ravioli,Data-Pipeline\data\raw\food-101\images\ravioli\2648394.jpg
train,croque_madame,Data-Pipeline\data\raw\food-101\images\croque_madame\3913862.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\998232.jpg
train,hot_dog,Data-Pipeline\data\raw\food-101\images\hot_dog\2593474.jpg
train,poutine,Data-Pipeline\data\raw\food-101\images\poutine\2713508.jpg
train,french_toast,Data-Pipeline\data\raw\food-101\images\french_toast\791295.jpg
train,creme_brulee,Data-Pipeline\data\raw\food-101\images\creme_brulee\702229.jpg
train,greek_salad,Data-Pipeline\data\raw\food-101\images\greek_salad\312881.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\2594735.jpg
train,sushi,Data-Pipeline\data\raw\food-101\images\sushi\1539706.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\813593.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\1028125.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\347855.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\964379.jpg
train,french_onion_soup,Data-Pipeline\data\raw\food-101\images\french_onion_soup\269014.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\2005848.jpg
train,crab_cakes,Data-Pipeline\data\raw\food-101\images\crab_cakes\758244.jpg
train,prime_rib,Data-Pipeline\data\raw\food-101\images\prime_rib\1343657.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\506320.jpg
train,breakfast_burrito,Data-Pipeline\data\raw\food-101\images\breakfast_burrito\1412159.jpg
train,ice_cream,Data-Pipeline\data\raw\food-101\images\ice_cream\3472927.jpg
train,fried_rice,Data-Pipeline\data\raw\food-101\images\fried_rice\1555459.jpg
train,dumplings,Data-Pipeline\data\raw\food-101\images\dumplings\3795258.jpg
train,spring_rolls,Data-Pipeline\data\raw\food-101\images\spring_rolls\3786743.jpg
train,grilled_cheese_sandwich,Data-Pipeline\data\raw\food-101\images\grilled_cheese_sandwich\1112644.jpg
train,caesar_salad,Data-Pipeline\data\raw\food-101\images\caesar_salad\2700959.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\2914601.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\502700.jpg
train,lasagna,Data-Pipeline\data\raw\food-101\images\lasagna\2276574.jpg
train,scallops,Data-Pipeline\data\raw\food-101\images\scallops\1997553.jpg
train,strawberry_shortcake,Data-Pipeline\data\raw\food-101\images\strawberry_shortcake\438704.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\563236.jpg
train,risotto,Data-Pipeline\data\raw\food-101\images\risotto\2044604.jpg
train,oysters,Data-Pipeline\data\raw\food-101\images\oysters\1103275.jpg
train,edamame,Data-Pipeline\data\raw\food-101\images\edamame\684957.jpg
train,chicken_curry,Data-Pipeline\data\raw\food-101\images\chicken_curry\1829512.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\1763205.jpg
train,foie_gras,Data-Pipeline\data\raw\food-101\images\foie_gras\2366773.jpg
train,ramen,Data-Pipeline\data\raw\food-101\images\ramen\354650.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\149651.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\1655468.jpg
train,bread_pudding,Data-Pipeline\data\raw\food-101\images\bread_pudding\2415610.jpg
train,caprese_salad,Data-Pipeline\data\raw\food-101\images\caprese_salad\2549271.jpg
train,paella,Data-Pipeline\data\raw\food-101\images\paella\1226865.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\1656308.jpg
train,gnocchi,Data-Pipeline\data\raw\food-101\images\gnocchi\2152413.jpg
train,cup_cakes,Data-Pipeline\data\raw\food-101\images\cup_cakes\1452960.jpg
train,seaweed_salad,Data-Pipeline\data\raw\food-101\images\seaweed_salad\1211700.jpg
train,pancakes,Data-Pipeline\data\raw\food-101\images\pancakes\3021739.jpg
train,hot_and_sour_soup,Data-Pipeline\data\raw\food-101\images\hot_and_sour_soup\3660023.jpg
train,mussels,Data-Pipeline\data\raw\food-101\images\mussels\3069969.jpg
train,macarons,Data-Pipeline\data\raw\food-101\images\macarons\291433.jpg
train,hamburger,Data-Pipeline\data\raw\food-101\images\hamburger\2722745.jpg
train,panna_cotta,Data-Pipeline\data\raw\food-101\images\panna_cotta\3920374.jpg
train,miso_soup,Data-Pipeline\data\raw\food-101\images\miso_soup\1936181.jpg
train,hummus,Data-Pipeline\data\raw\food-101\images\hummus\2705649.jpg
train,tiramisu,Data-Pipeline\data\raw\food-101\images\tiramisu\2742294.jpg
train,macaroni_and_cheese,Data-Pipeline\data\raw\food-101\images\macaroni_and_cheese\473186.jpg
train,beet_salad,Data-Pipeline\data\raw\food-101\images\beet_salad\1829526.jpg
train,baklava,Data-Pipeline\data\raw\food-101\images\baklava\3832465.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\2586134.jpg
train,bibimbap,Data-Pipeline\data\raw\food-101\images\bibimbap\1036589.jpg
train,cheesecake,Data-Pipeline\data\raw\food-101\images\cheesecake\2114929.jpg
train,takoyaki,Data-Pipeline\data\raw\food-101\images\takoyaki\114959.jpg
train,escargots,Data-Pipeline\data\raw\food-101\images\escargots\2794928.jpg
train,pizza,Data-Pipeline\data\raw\food-101\images\pizza\2231356.jpg
